gene_id,gene_name,logFC,logCPM,PValue,FDR,entrezid,aveLen,aveGc
ENSMUSG00000002763,Pex6,0.17685917587653027,5.934681496839584,0.028553144677365586,0.09767842279000878,224824,2146.75,62.83917549784557
ENSMUSG00000072770,Acrbp,0.8056913551498978,1.8918573196079658,0.028621128073273855,0.09786268222248454,54137,958.7142857142857,54.86514677395322
ENSMUSG00000079283,2310009B15Rik,-0.44501348322379364,2.1110559825196686,0.028625433408516237,0.09786268222248454,69549,850.6666666666666,50.626959247648884
ENSMUSG00000016496,Cd274,0.2527997198779418,5.791477388142663,0.028642584784818972,0.09788981196407565,60533,3622,44.9199337382662
ENSMUSG00000035086,Becn1,0.1760380516790017,7.228993698497784,0.028663947173691924,0.09793131131519962,56208,1306.6470588235295,50.123801377571695
ENSMUSG00000062753,AI413582,0.25144916450997695,4.642210738436579,0.02871901750811953,0.09808791124477352,106672,788.4444444444445,57.45490417136414
ENSMUSG00000040699,Limd2,-0.2721265255532337,9.026349972488424,0.028742552768359523,0.09813673915317096,67803,1398,55.82975679542205
ENSMUSG00000022974,Paxbp1,0.6030769613876402,6.451396701289764,0.02876134081670688,0.09816933231203744,67367,1437.75,45.70509476612763
ENSMUSG00000023243,Kcnk5,0.20312593059017575,5.751897093446761,0.02879503073713485,0.09825275184383116,16529,2023,54.86900642609983
ENSMUSG00000030201,Lrp6,-0.23574613580487044,5.740783400963281,0.028816418575145993,0.0982941548186258,16974,2960,45.03378378378376
ENSMUSG00000001630,Stk38l,-0.21685685348981668,3.769915437464211,0.02885538238226339,0.09839546441874855,232533,2411.6666666666665,46.01243953006217
ENSMUSG00000052997,Uba2,-0.1149560487151999,7.260897341890901,0.028903704455104054,0.09852860998784187,50995,978.3,45.71194929980579
ENSMUSG00000027698,Nceh1,0.19700534615789972,5.0789569406070045,0.02894128645544881,0.09861592549101754,320024,1379,47.338651196519216
ENSMUSG00000034266,Batf,-0.12929169095091642,6.64064049522346,0.028947886996892554,0.09861592549101754,53314,743.5,55.951580363147286
ENSMUSG00000027613,Eif6,-0.18671357625465237,6.959290309930561,0.029000792923129154,0.09876448298476366,16418,775.8571428571429,55.4593997422206
ENSMUSG00000026455,Klhl12,-0.18970385873893886,4.501759282945425,0.029079162920324014,0.09899963735246207,240756,3158.3333333333335,45.02374670184695
ENSMUSG00000068917,Clk2,0.44104721480091247,5.97770481602036,0.02922637827169069,0.09946894905539844,12748,1568.909090909091,53.8648742612122
ENSMUSG00000021782,Dlg5,0.6076644418631825,1.9425546088942036,0.029260253289130254,0.09955234158780961,71228,3412.625,55.675616277792
ENSMUSG00000031207,Msn,-0.14334823128560353,10.517913758282603,0.02931672426103058,0.09971253445426412,17698,2432,46.12116228070175
ENSMUSG00000020708,Psmc5,-0.24212953838414475,6.723060017894901,0.02933770429032961,0.09975195101532687,19184,1355,51.734317343173444
ENSMUSG00000012889,Podnl1,0.2859582258022904,5.138248776650063,0.02940919101529354,0.09996301662862335,244550,2550.5,58.69437365222505
ENSMUSG00000044149,Nkrf,-0.31238133095319487,3.725080663497889,0.029442957272876456,0.10004577484084892,77286,3268,42.0134638922889
ENSMUSG00000025872,Thoc3,-0.19860677975209828,5.386140237809356,0.029486617062549025,0.10016208712452694,73666,1214.3333333333333,54.35080977216578
ENSMUSG00000040918,Slc19a2,0.20718288172784444,3.6020991905093798,0.029516648269164465,0.1001956804098376,116914,2092,49.04397705544934
ENSMUSG00000032641,Gpr19,-0.28621216803212096,2.156761881330864,0.029521308455556245,0.1001956804098376,14760,1078.6923076923076,52.77757969050844
ENSMUSG00000031701,Dnaja2,-0.14529915463982856,7.496399337618799,0.029524805091582725,0.1001956804098376,56445,1713,42.965557501459394
ENSMUSG00000025500,Lmntd2,0.7840049895364238,2.0350386890135566,0.029541171744641007,0.1001960240496643,72000,2086,55.48897411313515
ENSMUSG00000038658,Ric1,0.17822713111072547,5.501467420839613,0.029543772107281922,0.1001960240496643,226089,3230.5714285714284,45.52931812151764
ENSMUSG00000027498,Cstf1,-0.21216467697039693,5.4577205447260395,0.029618634902477233,0.10041785506993717,67337,2062.5,53.52727272727275
ENSMUSG00000107761,2010008C14Rik,-0.25546391477650204,3.1262401019894694,0.029651449264104585,0.10049703065836596,"NA",593,47.5548060708263
ENSMUSG00000051510,Mafg,0.40527164957663153,5.3830516076442,0.029762668814212998,0.10084180802059664,17134,1602.2,57.408563225564855
ENSMUSG00000033953,Ppp3r1,-0.19265142654158093,6.614648792234747,0.02978332915233018,0.10085174238570856,19058,1825,41.09589041095889
ENSMUSG00000017677,Wsb1,0.3280638287044597,6.273794381972644,0.029784590083220458,0.10085174238570856,78889,1400.4285714285713,42.61960624298683
ENSMUSG00000021809,Nudt13,0.43321645169549616,3.074469678700995,0.029801807728479873,0.10087788454171868,67725,1241.4375,50.314655389417524
ENSMUSG00000038271,Iffo1,0.4619329814809919,4.969940531883659,0.02982055351200412,0.10090918107821209,320678,2284.9,57.56488248938685
ENSMUSG00000027255,Arfgap2,-0.12212127258995668,7.0975004891322255,0.029834084984561766,0.1009116277311428,77038,1258.5714285714287,53.507377979568666
ENSMUSG00000027712,Anxa5,0.1863488087432944,6.820967111196251,0.029845825700109168,0.1009116277311428,11747,941.6666666666666,51.150442477876084
ENSMUSG00000045691,Thtpa,-0.2541820051419356,3.279083135886669,0.029853903768367957,0.1009116277311428,105663,2830,53.3922261484099
ENSMUSG00000028337,Coro2a,0.1821520171263868,8.450789121499705,0.02985927753332535,0.1009116277311428,107684,2300.8571428571427,52.7877809511983
ENSMUSG00000032463,Faim,0.17040416978633266,5.031931432832956,0.029871877581227013,0.10092210040324215,23873,1523.4,47.77471445450963
ENSMUSG00000109378,Gm49396,0.6692004981033546,3.8048864730042564,0.02989918576368267,0.1009661173800095,"NA",2250,53.177777777777756
ENSMUSG00000042709,Atpaf2,-0.17226219558073688,4.609047232215851,0.029903916896771784,0.1009661173800095,246782,954.2857142857143,53.32335329341319
ENSMUSG00000022940,Pigp,0.21783257215825827,3.9097061319205797,0.029943286758801528,0.1010669183196663,56176,741,45.34412955465587
ENSMUSG00000039568,Ubald1,0.20609244409563057,5.46592469859573,0.02996677303288481,0.10107794934001631,207740,3300,57.439393939393945
ENSMUSG00000078695,Cisd3,0.20335406168843376,4.886949192540599,0.029971918003511094,0.10107794934001631,217149,497,53.97384305835012
ENSMUSG00000018341,Il12rb2,-0.6038055264153372,1.9561559244429554,0.029975102656849124,0.10107794934001631,16162,2799,47.14183637013223
ENSMUSG00000019808,Adat2,-0.2950383488068322,2.386387920628637,0.02999606304317507,0.10111652860825314,66757,1466,53.95634379263299
ENSMUSG00000044475,Ascc1,-0.326060498351621,5.0889385516913705,0.03003716451454219,0.10122295732026242,69090,1384.3333333333333,50.83072477726944
ENSMUSG00000020516,Rps6kb1,0.2649022229521413,5.724747653124327,0.0300855500762941,0.10135385756752169,72508,1970.7142857142858,41.65277274374775
ENSMUSG00000028161,Ppp3ca,-0.1361018882633262,6.55048590590346,0.030103293332076796,0.10138147805114767,19055,1774.125,44.91650813781444
ENSMUSG00000033417,Cacul1,-0.13178634135391842,6.221981511709094,0.030144971371092486,0.1014818259868921,78832,2268,45.1851851851852
ENSMUSG00000020128,Vps54,0.358695551016749,8.273127714892516,0.030152197591285207,0.1014818259868921,245944,2405.8571428571427,40.56766225283533
ENSMUSG00000045098,Kmt5b,0.25764636180155953,6.5952990335542445,0.030194830839508264,0.10159312422466163,225888,2332,47.275994445805765
ENSMUSG00000040613,Apobec1,0.3050016834170212,3.4770630309447537,0.030209911788237228,0.10161167923199994,11810,1079.6666666666667,48.23505197077285
ENSMUSG00000022992,Kansl2,-0.20242222877735766,5.4630467291488944,0.03024063582517625,0.1016828216951637,69612,2164.6,51.242723828882944
ENSMUSG00000021175,Cdca7l,-0.18521964519807857,6.0302090531380905,0.030292989439877908,0.1018003911933285,217946,1284,50.73987538940811
ENSMUSG00000037344,Slc12a9,0.3215243969928266,4.24878022923096,0.030294769022981675,0.1018003911933285,83704,1536.75,56.417764763299196
ENSMUSG00000090841,Myl6,0.11426573170133926,9.566306756705893,0.030319752626323616,0.10184548586082415,17904,857.2,53.61642557162856
ENSMUSG00000004637,Wwox,-0.27780653859326065,2.798210063591621,0.03032736507039981,0.10184548586082415,80707,1613.5555555555557,50.33741908827986
ENSMUSG00000097295,Hmgb1-ps8,0.8480403179851663,4.160349288210486,0.03033755465818007,0.10184750492389023,"NA",626,45.8466453674121
ENSMUSG00000002129,Sf3a1,-0.19265136452278636,7.555735218281815,0.030356939405242405,0.10188038242100626,67465,1956.5,50.56222846920522
ENSMUSG00000037622,Wdtc1,-0.22063088730121844,5.567747111047519,0.030380324458032296,0.1019266602631772,230796,1988.4,58.44900422450209
ENSMUSG00000028607,Cpt2,-0.2131513594617489,4.053506238235547,0.030415317501523306,0.10201184164862033,12896,976.5,52.89298515104966
ENSMUSG00000055413,H2-Q5,0.7362224402960699,7.1046571330948955,0.030432361702400074,0.10203678851101439,"NA",775.3333333333334,59.63026655202062
ENSMUSG00000075000,Nrbf2,-0.20387780453873072,4.154056278518058,0.030604467616084163,0.10257601931755052,641340,1198,50.33388981636061
ENSMUSG00000021951,Eef1akmt1,-0.22072092996909326,4.325013423411217,0.030612500587143206,0.10257601931755052,68043,724.3333333333334,50.575241601472605
ENSMUSG00000073131,Vma21,-0.34441631806083683,4.878729349887196,0.030637223457648154,0.10262648614542375,67048,3231.4,37.766912174289786
ENSMUSG00000067928,Zfp760,0.3043329206959087,4.251434027588459,0.03065232426406014,0.10264469997882938,240034,4209,38.2038488952245
ENSMUSG00000024735,Prpf19,-0.1673412879390496,6.935743225204047,0.030685805376243654,0.10272443262100854,28000,1632.625,52.775438327846246
ENSMUSG00000004319,Clcn3,0.15887231738664517,6.543434352448244,0.030786303610411167,0.10301893988837797,12725,4436.7,42.91477900241169
ENSMUSG00000021645,Smn1,-0.21332336800581525,4.829883053395742,0.03079317775801168,0.10301893988837797,20595,556.3333333333334,48.951467944877166
ENSMUSG00000006262,Mob1b,0.22100059639597586,5.21549560511533,0.030836625651984927,0.10313181287008309,68473,4705.25,38.90335263801073
ENSMUSG00000039678,Tbc1d13,-0.1731061211818573,6.036570878925005,0.03086026507684994,0.10317838704636452,70296,880.75,56.358217428328146
ENSMUSG00000027829,Ccnl1,0.5893855843153356,7.1849526262912775,0.030890846363533137,0.10324813406968188,56706,1699.357142857143,43.10033205834139
ENSMUSG00000068732,Tmem167b,-0.20921908550137414,5.408435756680311,0.030972196417038054,0.10348747101031086,67495,2808,44.56908831908836
ENSMUSG00000045538,Ddx28,-0.28242140697226675,4.23330679801398,0.030993663458999527,0.10352663310109841,71986,2262,55.5702917771883
ENSMUSG00000033319,Fem1c,0.16910298255698603,6.263383227515621,0.03100723726794638,0.10353941347379014,240263,5726,42.0013971358715
ENSMUSG00000022881,Rfc4,-0.321676954377038,4.148604166067099,0.03106841565997808,0.10371109715282438,106344,863.8,45.03357258624683
ENSMUSG00000097101,1810034E14Rik,-0.3169498759075095,2.6047689832738645,0.031166123170958442,0.10400457440211139,"NA",886.75,52.72060896532283
ENSMUSG00000031112,Stk26,-0.20590865195485258,5.993752397925391,0.031200355788777126,0.10408611155414278,70415,2624.25,39.5446317995618
ENSMUSG00000035236,Scai,0.44500792010556944,5.114481095946212,0.03125635736565334,0.10422484237630342,320271,2195.9,40.844300742292425
ENSMUSG00000032308,Ulk3,0.5860520793292662,5.098973750389103,0.03126166642594954,0.10422484237630342,71742,916.2857142857143,54.692859370127834
ENSMUSG00000032437,Stt3b,-0.22544159698509586,7.031511277880824,0.03127137757986057,0.10422484237630342,68292,4221,48.9931295901445
ENSMUSG00000037710,Cisd1,-0.27458170308389607,3.836616269425172,0.03131003481988235,0.10432095039422531,52637,1084,52.3062730627306
ENSMUSG00000095567,Noc2l,-0.16046942008253923,7.511431702469014,0.03132033426021278,0.10432254327751023,57741,1671.8,55.42529010647207
ENSMUSG00000002379,Ndufa11,-0.2098539574449665,5.380042501765877,0.03135613301126843,0.10440845754317363,69875,583,58.23327615780445
ENSMUSG00000027300,Ubox5,-0.295110700934523,3.2959761001221737,0.03136578685937366,0.10440845754317363,140629,3431,49.98542698921597
ENSMUSG00000031153,Gripap1,0.2969552319762443,5.879696240073959,0.03145986389381297,0.10467798412113727,54645,1902.3,52.468064973978876
ENSMUSG00000035530,Eif1,0.1576928332595894,8.367352881703628,0.03147331845849619,0.10467798412113727,20918,715.8,49.594858899133826
ENSMUSG00000029468,P2rx7,0.21986727502101988,7.48165406176289,0.03147632096431109,0.10467798412113727,18439,1836.625,50.146328183488734
ENSMUSG00000018909,Arrb1,-0.16428134590777285,7.002520259994468,0.03152486680585682,0.10479489346819802,109689,2448.4,53.532919457604976
ENSMUSG00000014859,E2f4,-0.13719980830096515,6.665868918482271,0.031536553195677934,0.10479489346819802,104394,1167.3333333333333,55.0256996002284
ENSMUSG00000041836,Ptpre,0.17684179440502967,5.095923816461362,0.03154107271868095,0.10479489346819802,19267,3620.625,50.664595201104774
ENSMUSG00000067577,A430093F15Rik,0.3007833586833709,4.804633800259688,0.03164785142369395,0.10511678481003038,"NA",958.1666666666666,48.251869890415726
ENSMUSG00000037426,Depdc5,-0.17688846212519874,5.076296543785275,0.03168291857984989,0.10520036297441872,277854,2333.8,49.502956551546845
ENSMUSG00000014294,Ndufa2,0.19653961299561828,5.616600741688728,0.03173799091201475,0.10533934113680167,17991,572,51.7482517482517
ENSMUSG00000030854,Ptpn5,0.37261219243072086,4.243692219090029,0.03174460845216552,0.10533934113680167,19259,1552.6363636363637,56.894431758299675
ENSMUSG00000047613,A430005L14Rik,-0.19785898615136077,4.526486698716894,0.03177584039659009,0.10540446987133084,97159,719.4285714285714,54.864972200158846
ENSMUSG00000032279,Idh3a,-0.228019016915418,6.352232640914628,0.03178408181113469,0.10540446987133084,67834,2176.4,43.98088586656867
ENSMUSG00000034187,Nsf,-0.17239948983013764,6.137405714522368,0.031800472364950934,0.10542591056819876,18195,1336.8,47.823159784560154
ENSMUSG00000041415,Dicer1,-0.2152594990731393,6.593461691232436,0.03184254320880998,0.10553244741465821,192119,4354.833333333333,46.05610624210647
ENSMUSG00000022095,Fam160b2,0.23565291211179962,5.35587658531989,0.03186137726970907,0.10555426681692712,239170,4033,56.6575750061989
ENSMUSG00000039264,Gimap3,0.33340096918668594,10.62397195613811,0.031869001476358995,0.10555426681692712,83408,2056.5,50.66861171893998
ENSMUSG00000025492,Ifitm3,-0.26588584128358167,6.125964564804885,0.03188161861286625,0.10556313993324978,66141,678,51.7699115044248
ENSMUSG00000062797,Hikeshi,-0.3064329849872834,4.695932057867004,0.03192798203677857,0.10568370993912807,67669,1067.2222222222222,43.78969286829777
ENSMUSG00000037936,Scarb1,-0.28324798927654105,3.9164928614148624,0.03200187615523068,0.10589530483515897,20778,1451,53.46156255873692
ENSMUSG00000054364,Rhob,-0.42169522149544275,2.724489610385372,0.03221211624587645,0.1065323368377626,11852,2349,56.10898254576411
ENSMUSG00000034731,Dgkh,0.23539778573616119,5.531928196292865,0.03221444793098225,0.1065323368377626,380921,5402.833333333333,46.76250115680043
ENSMUSG00000037731,Themis2,-0.6054727653961902,1.8501024647799447,0.03226073140020209,0.10665219076655667,230787,3079,54.173432932770396
ENSMUSG00000036931,Nfkbid,0.36907293972515953,4.913443794572689,0.032303874166626854,0.10676159035404806,243910,1640.5,57.36056080463273
ENSMUSG00000023988,Bysl,-0.35542838964669204,5.4309937142038365,0.032408429332825076,0.10707382157799936,53414,3854,53.918007265179
ENSMUSG00000072893,4933439C10Rik,0.6257400593741421,3.043570844547529,0.03242222925695434,0.10708610670627144,"NA",1670.6666666666667,54.72865123703114
ENSMUSG00000106588,Gm17590,0.7181826083994162,1.8840108334122214,0.03243821229267663,0.10710559246901186,"NA",670,51.04477611940302
ENSMUSG00000010607,Pigyl,-0.23247385663564837,3.412180317537567,0.032459726866729675,0.10711923515665578,66268,685.5,58.42450765864329
ENSMUSG00000038633,Degs1,0.21076052870242162,6.446316596198299,0.032480202834308206,0.10711923515665578,13244,1410.6666666666667,47.51890359168242
ENSMUSG00000052738,Suclg1,-0.19596609653363214,6.132294956490137,0.03248064050707139,0.10711923515665578,56451,1100.8333333333333,48.342165026495074
ENSMUSG00000029071,Dvl1,0.4045065397832537,5.224595180695658,0.03248268277533311,0.10711923515665578,13542,2671.875,59.939181286549704
ENSMUSG00000031371,Haus7,-0.24933224466775286,3.5739287979112615,0.032507487355173115,0.10715640481590982,73738,971.3333333333334,51.269732326698666
ENSMUSG00000029708,Gcc1,0.1662085834829816,5.573549564530173,0.03251413036355464,0.10715640481590982,74375,2133.5,53.79657839231313
ENSMUSG00000074781,Ube2n,-0.20694027263689815,6.682251976021454,0.0325858631487696,0.10735950321533211,93765,1211.6666666666667,42.8610729023384
ENSMUSG00000022427,Tomm22,-0.18123511476765305,6.5803040813922,0.0326242515375619,0.10742770511789981,223696,982.3333333333334,47.6077366813709
ENSMUSG00000024646,Cyb5a,0.1417476323136352,7.248270206887933,0.03263028103139671,0.10742770511789981,109672,849,46.96702002355712
ENSMUSG00000100280,Gm28417,0.4637810950702045,2.0907446413227064,0.03263690495344217,0.10742770511789981,"NA",974.6666666666666,50.2735978112175
ENSMUSG00000001424,Snd1,-0.18577017342913524,7.820850294522894,0.03266133572035634,0.107474816611408,56463,1365.4166666666667,52.285627097955434
ENSMUSG00000039901,Armh3,-0.2418828362142933,4.2133570994096186,0.03267981902085799,0.10748114366009949,71617,2083.3333333333335,48.64
ENSMUSG00000024696,Lpxn,0.17834107628495557,6.789672733168575,0.03269207858491989,0.10748114366009949,107321,1695.5,48.71719256856383
ENSMUSG00000032966,Fkbp1a,0.12131958320054939,7.97592477672063,0.032693614683278235,0.10748114366009949,14225,953.4,52.3809523809524
