gs_name	DE
GO_POSITIVE_REGULATION_OF_GLUTAMATE_SECRETION	avp
GO_RIBOSOMAL_SMALL_SUBUNIT_EXPORT_FROM_NUCLEUS	rps15
GO_NEGATIVE_REGULATION_OF_AXONOGENESIS	ifrd1;mt2;sema6d
GO_REGULATORY_REGION_NUCLEIC_ACID_BINDING	nr4a1;creb1b;ccnt1;vezf1b;nr1d1;nfatc3a;mef2d;pih1d1;dbpa;pbx2;per1a;klf11b;stat5a;npas4a;cnbpa;nme2b.1;rbbp4;irf1b;neurod1;nfatc2a;snai1b;tbx6;bsx;gata4
GO_GLUTAMATE_METABOLIC_PROCESS	glulb
GO_REGULATION_OF_BINDING	fkbp1aa;trib3;hist2h2l;rpl11;nucks1a;rsf1b.1;zgc:56064;ccpg1;nme2b.1;TXN;neurod1;MDFI;fkbp1ab
GO_ADENOSINE_TO_INOSINE_EDITING	adat3
GO_POSITIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS	hnrnpd;h2afx;otud4;cct5;cd40;rad50;cbx8b;prkcq;riok1;mecp2;trmt112;dimt1l;tfr1a
GO_REGULATION_OF_LIPOPROTEIN_METABOLIC_PROCESS	lipg
GO_CHROMATIN_ORGANIZATION	h2afx;RSBN1;kdm4aa;hist2h2l;rrp8;nucks1a;rsf1b.1;elof1;cecr2;cbx8b;pole4;daxx;tet2;pih1d1;mt2;mecp2;atf7ip;per1a;tet3;hirip3;bmi1a;mphosph8;rbbp4;h1fx;zgc:114046;snai1b;si:dkey-108k21.21
GO_BASE_CONVERSION_OR_SUBSTITUTION_EDITING	adat3
GO_PROPRIOCEPTION	mecp2
GO_INTERLEUKIN_2_SECRETION	gbp1
GO_TERTIARY_GRANULE	atp6ap2;lamp2;cd59;CABZ01079192.1;tbc1d10c
GO_MACROPHAGE_APOPTOTIC_PROCESS	ctsla
GO_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY	mt2;cnr1;agtr2
GO_VENTRICULAR_SYSTEM_DEVELOPMENT	mecp2;rpgrip1l
GO_REGULATION_OF_GLUCONEOGENESIS_BY_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	nr1d1
GO_CYTOCHROME_COMPLEX_ASSEMBLY	cox14
GO_REGULATION_OF_PROTEIN_GLYCOSYLATION	mt2
GO_CELL_VOLUME_HOMEOSTASIS	slc12a7b;slc12a9
GO_HEART_TRABECULA_MORPHOGENESIS	fkbp1aa;rbp4;fkbp1ab
GO_MAMMARY_GLAND_DEVELOPMENT	creb1b;stat5a;nme2b.1;aprt;bsx
GO_U2_SNRNP	snrpb;rbmx2
GO_POSITIVE_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS	cdk5r2a;cnr1
GO_NEGATIVE_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS	trib3
GO_CELL_CHEMOTAXIS	nr4a1;ddt;ccl25b;prkcq;mif;rps19;cmklr1
GO_CATION_TRANSPORT	fkbp1aa;fxyd1;plch1;slc5a5;atp5mc1;cox8a;atp5mc3b;atp5mf;mt2;ndufa4;cox7c;per1a;slc7a3a;slc1a5;cyc1;slc47a1;ndufs7;slc12a7b;ucp2;slc12a9;slc25a15b;kcnk6;cnr1;fkbp1ab;tfr1a;slc6a7;slc13a5b;slc13a5a
GO_COPPER_ION_BINDING	rnf7;mt2
GO_REGULATION_OF_CELLULAR_RESPONSE_TO_HYPOXIA	chchd2
GO_POSITIVE_REGULATION_OF_WOUND_HEALING	prdx2;ntd5
GO_NEGATIVE_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	gbp1
GO_NEGATIVE_REGULATION_OF_CELLULAR_EXTRAVASATION	ccl25b
GO_LIPID_LOCALIZATION	mid1ip1b;rbp4;mif;stat5a;ntd5;apof;mttp;si:rp71-1g18.13;lipg;agtr2
GO_ADENOSINE_DEAMINASE_ACTIVITY	adat3
GO_POSITIVE_REGULATION_OF_ARACHIDONIC_ACID_SECRETION	mif
GO_S_METHYLTRANSFERASE_ACTIVITY	bhmt
GO_POSITIVE_REGULATION_OF_AMINO_ACID_TRANSPORT	avp
GO_POSITIVE_REGULATION_OF_PROTEIN_KINASE_A_SIGNALING	mif
GO_TELOMERE_CAPPING	hnrnpd;rad50;prkcq;ten1
GO_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY	ube2kb
GO_NUCLEAR_CYCLIN_DEPENDENT_PROTEIN_KINASE_HOLOENZYME_COMPLEX	ccnt1
GO_CHROMATIN_MEDIATED_MAINTENANCE_OF_TRANSCRIPTION	elof1
GO_MITOGEN_ACTIVATED_PROTEIN_KINASE_KINASE_BINDING	trib3
GO_VESICLE_FUSION_TO_PLASMA_MEMBRANE	cplx2
GO_NADP_RETINOL_DEHYDROGENASE_ACTIVITY	rdh12
GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II	nr4a1;creb1b;crtc3;chchd2;ccnt1;nucks1a;uba52;rsf1b.1;vezf1b;nr1d1;nfatc3a;cd40;mef2d;tet2;mt2;dbpa;pbx2;per1a;tet3;stat5a;npas4a;ccpg1;cnbpa;irf1b;hcls1;neurod1;nfatc2a;tbx6;fstl3;bsx;gata4
GO_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_TELOMERE	cct5
GO_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_CHROMOSOME	cct5
GO_TRICARBOXYLIC_ACID_CYCLE	sdhc;sdhdb
GO_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS	ddt;mif;cmklr1
GO_RNA_POLYMERASE_I_REGULATORY_REGION_DNA_BINDING	pih1d1
GO_NEGATIVE_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_BIOSYNTHETIC_PROCESS	itm2cb
GO_HORMONE_ACTIVITY	ccl25b;avp
GO_ENDOPEPTIDASE_COMPLEX	psmd14;psmb10
GO_REGULATION_OF_OOGENESIS	ppp2r1bb
GO_NEGATIVE_REGULATION_OF_LIPID_TRANSPORT	agtr2
GO_STEROID_HORMONE_RECEPTOR_ACTIVITY	nr4a1;nr1d1
GO_ANCHORED_COMPONENT_OF_SYNAPTIC_MEMBRANE	gpc4
GO_SECRETORY_GRANULE	atp6ap2;thbs2a;psmd14;mif;lamp2;dynlt1;tmed10;fuca2;ddost;ctsla;ntd5;gmfb;TXN;clec3ba;aprt;cd59;txn;fstl3;CABZ01079192.1;avp;tbc1d10c
GO_SPROUTING_ANGIOGENESIS	nr4a1;glulb;spred1
GO_U7_SNRNP	snrpb
GO_DEVELOPMENT_OF_SECONDARY_FEMALE_SEXUAL_CHARACTERISTICS	stat5a
GO_REGULATION_OF_EPITHELIAL_CELL_MIGRATION	glulb;cd40;mecp2;spred1;stat5a;ntd5;agtr2
GO_NADPH_BINDING	cbr1
GO_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_BINDING	fkbp1aa;fkbp1ab
GO_GTP_BIOSYNTHETIC_PROCESS	nme2b.1
GO_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	slc5a5;SLC6A13;slc6a7;slc13a5b;slc13a5a
GO_SIGNAL_PEPTIDE_PROCESSING	sec11a
GO_POSITIVE_REGULATION_OF_LIPID_TRANSPORT	mif;lipg
GO_AMINE_METABOLIC_PROCESS	srm;psmd14;oaz1a;bhmt;mecp2;psmb10
GO_LUBAC_COMPLEX	sharpin
GO_REGULATION_OF_AUTOPHAGOSOME_MATURATION	calcoco2
GO_CYTOSOLIC_PROTEASOME_COMPLEX	psmd14
GO_RESPONSE_TO_INTERLEUKIN_3	mt2
GO_RESPONSE_TO_ETHANOL	rbp4;psmd14;cnr1;avp
GO_REGULATION_OF_SPINDLE_ORGANIZATION	smc1a;smc1al
GO_HISTONE_H2A_MONOUBIQUITINATION	bmi1a
GO_NEGATIVE_REGULATION_OF_VIRAL_PROCESS	banf1;mphosph8;pkz
GO_SH3_DOMAIN_BINDING	adam19b;enah;ptpn12;hcls1
GO_REGULATION_OF_CENTROSOME_DUPLICATION	mdm1;alms1
GO_RESPONSE_TO_ANTIMETABOLITE	slc22a6l
GO_MONOSACCHARIDE_BIOSYNTHETIC_PROCESS	rbp4;nr1d1;pgp;tpi1b
GO_RETINOL_DEHYDROGENASE_ACTIVITY	rdh12
GO_NEGATIVE_REGULATION_OF_PEPTIDE_SECRETION	pim3;gbp1;jagn1a;ucp2
GO_TELOMERE_MAINTENANCE_VIA_RECOMBINATION	rad50
GO_REGULATION_OF_PEPTIDE_HORMONE_SECRETION	glulb;pim3;rbp4;nr1d1;slc25a5;jagn1a;ucp2;neurod1;cnr1
GO_DENTATE_GYRUS_DEVELOPMENT	neurod1
GO_VOLTAGE_GATED_CALCIUM_CHANNEL_COMPLEX	fkbp1aa;fkbp1ab
GO_INTERMEDIATE_FILAMENT_BINDING	nme2b.1
GO_CHEMOKINE_RECEPTOR_BINDING	ccl25b
GO_MYOSIN_HEAVY_CHAIN_BINDING	nkd2a
GO_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_IV_ASSEMBLY	cox14
GO_COMPLEMENT_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	cmklr1
GO_GAMMA_TUBULIN_BINDING	nme2b.1;cep57l1;b9d2
GO_BONE_MINERALIZATION_INVOLVED_IN_BONE_MATURATION	phospho1
GO_PROTEIN_METHYLATION	kdm4aa;snrpb;bhmt;tet2;pih1d1;mecp2;tet3;trmt112
GO_NEGATIVE_REGULATION_OF_T_CELL_DIFFERENTIATION	prdx2;irf1b
GO_VASODILATION	agtr2
GO_REGULATION_OF_RESPIRATORY_BURST	rps19
GO_CARBOHYDRATE_MEDIATED_SIGNALING	pih1d1
GO_GMP_METABOLIC_PROCESS	magi3b
GO_TETRAPYRROLE_BIOSYNTHETIC_PROCESS	tmem14ca
GO_CHROMATIN_SILENCING_COMPLEX	rrp8
GO_REGULATION_OF_TRANSCRIPTION_BY_GLUCOSE	rrp8
GO_NEGATIVE_REGULATION_OF_NEUROLOGICAL_SYSTEM_PROCESS	avp
GO_NEGATIVE_REGULATION_OF_MONOOXYGENASE_ACTIVITY	cnr1
GO_NEGATIVE_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION	nfatc3a;mecp2;nfatc2a
GO_ANDROGEN_METABOLIC_PROCESS	cyp3c1
GO_POSITIVE_REGULATION_OF_ANION_TRANSPORT	mif;avp
GO_BLOOD_VESSEL_MATURATION	mmp2
GO_TRANSITION_BETWEEN_FAST_AND_SLOW_FIBER	tnnt1
GO_CENTRIOLE_ASSEMBLY	mdm1;alms1
GO_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION	banf1;mphosph8;pkz
GO_CARBOHYDRATE_BIOSYNTHETIC_PROCESS	rbp4;nr1d1;pgp;tpi1b;phkg1a;ugp2a
GO_TERTIARY_GRANULE_MEMBRANE	atp6ap2;cd59;CABZ01079192.1
GO_GLUTATHIONE_METABOLIC_PROCESS	gsr
GO_PROTEIN_REFOLDING	fkbp1aa;ppig;nktr;fkbp1ab
GO_CELLULAR_RESPONSE_TO_AMINO_ACID_STIMULUS	hnrnpd;mmp2
GO_2_OXOGLUTARATE_METABOLIC_PROCESS	gpt2
GO_NATURAL_KILLER_CELL_PROLIFERATION	stat5a
GO_RESPONSE_TO_SALT_STRESS	avp
GO_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY	prdx2;mif
GO_NEGATIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	ifrd1;kdm4aa;mt2;dynlt1;itm2cb;cbfa2t2;dlb;sema6d;tbx6;pmp22b
GO_L_METHIONINE_SALVAGE_FROM_METHYLTHIOADENOSINE	apip
GO_ACTININ_BINDING	alms1;xirp2a
GO_REGULATION_OF_ANION_TRANSPORT	mif;avp;agtr2
GO_NEGATIVE_REGULATION_OF_STEROID_METABOLIC_PROCESS	snai1b
GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I	psmd14;psmb10
GO_NEGATIVE_REGULATION_OF_HEART_RATE	agtr2
GO_REGULATION_OF_RESPIRATORY_GASEOUS_EXCHANGE_BY_NEUROLOGICAL_SYSTEM_PROCESS	mecp2
GO_NEGATIVE_REGULATION_OF_GLYCOPROTEIN_BIOSYNTHETIC_PROCESS	itm2cb
GO_RESPONSE_TO_INTERLEUKIN_2	stat5a
GO_REGULATION_OF_MITOTIC_RECOMBINATION	rad50
GO_ARRESTIN_FAMILY_PROTEIN_BINDING	creb1b
GO_PROTEASOME_ASSEMBLY	psmg2
GO_KETONE_BIOSYNTHETIC_PROCESS	COQ10A;tpi1b
GO_APOPTOTIC_DNA_FRAGMENTATION	cecr2
GO_RESPONSE_TO_AMINO_ACID	creb1b;hnrnpd;mmp2
GO_GLUTATHIONE_TRANSFERASE_ACTIVITY	mgst3a
GO_ADULT_HEART_DEVELOPMENT	mef2d
GO_NEGATIVE_REGULATION_OF_PEPTIDASE_ACTIVITY	siah2l;pih1d1;mt2;avp
GO_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_HYPOXIA	uba52;psmd14;higd1a;psmb10
GO_CELLULAR_AMINO_ACID_METABOLIC_PROCESS	glulb;psmd14;oaz1a;bhmt;mecp2;gcat;gpt2;apip;psmb10
GO_SUCCINATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	slc13a5b;slc13a5a
GO_SUCCINATE_TRANSPORT	slc13a5b;slc13a5a
GO_CIRCULATORY_SYSTEM_DEVELOPMENT	nr4a1;glulb;creb1b;fkbp1aa;thbs2a;rbp4;vezf1b;nfatc3a;cd40;mef2d;mecp2;mmp2;rpgrip1l;spred1;ntd5;xirp2a;nfatc2a;MTERF4;fkbp1ab;angptl4;snai1b;si:rp71-1g18.13;agtr2;gata4
GO_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR	uba52;xpa
GO_GLYCOLYTIC_PROCESS_THROUGH_FRUCTOSE_6_PHOSPHATE	tpi1b
GO_SULFUR_AMINO_ACID_METABOLIC_PROCESS	bhmt
GO_REGULATION_OF_B_CELL_ACTIVATION	cd40;mif;stat5a;nfatc2a;tfr1a;tbc1d10c
GO_CELLULAR_CHEMICAL_HOMEOSTASIS	fkbp1aa;pim3;plch1;nucks1a;nr1d1;cd40;pih1d1;mt2;nme2b.1;jagn1a;ucp2;neurod1;tmem203;cnr1;fkbp1ab;tfr1a;cmklr1;avp;agtr2;gata4
GO_CELLULAR_RESPONSE_TO_THYROID_HORMONE_STIMULUS	ctsla;klf9
GO_ANATOMICAL_STRUCTURE_MATURATION	ppp2r1bb;mecp2;mmp2;cdk5r2a;tbx6;phospho1
GO_ISOPRENOID_BINDING	rbp4
GO_POSITIVE_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION	creb1b
GO_PURINE_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS	aprt
GO_BONE_MATURATION	phospho1
GO_TRANSCRIPTION_COREPRESSOR_ACTIVITY	spen;trib3;siah2l;nr1d1;daxx;mecp2;atf7ip;cbfa2t2
GO_NEGATIVE_REGULATION_OF_DNA_METABOLIC_PROCESS	rad50;h1fx;ten1;si:dkey-108k21.21
GO_CAMP_RESPONSE_ELEMENT_BINDING_PROTEIN_BINDING	crtc3
GO_SPECTRIN_BINDING	gbp1
GO_DEVELOPMENT_OF_SECONDARY_SEXUAL_CHARACTERISTICS	stat5a
GO_GLUTAMINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS	glulb;mecp2
GO_CELLULAR_DETOXIFICATION_OF_ALDEHYDE	rdh12
GO_ESTABLISHMENT_OF_VIRAL_LATENCY	banf1
GO_CELLULAR_RESPONSE_TO_X_RAY	nucks1a
GO_HISTONE_H3_ACETYLATION	pole4;pih1d1;per1a
GO_POSITIVE_REGULATION_OF_VASOCONSTRICTION	avp
GO_POSITIVE_REGULATION_OF_FATTY_ACID_TRANSPORT	mif
GO_RNA_POLYMERASE_I_PREINITIATION_COMPLEX_ASSEMBLY	pih1d1
GO_CELLULAR_RESPONSE_TO_ALDEHYDE	rdh12
GO_DICARBOXYLIC_ACID_CATABOLIC_PROCESS	glulb
GO_SHORT_TERM_MEMORY	npas4a
GO_COPPER_ION_HOMEOSTASIS	mt2
GO_NEGATIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY	prdx2;ndufs3;siah2l;rrm2b;mif;higd1a;pih1d1;slc25a5;snai1b;avp
GO_NEDD8_TRANSFERASE_ACTIVITY	rnf7
GO_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_ACTIVATION	stat5a
GO_NEGATIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION	cmklr1
GO_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	atp6ap2;fkbp1aa;ddt;rps7;otud4;prdx2;ccnt1;rps2;ppp2r1bb;trib3;kdm4aa;siah2l;rpl11;rpl23;uba52;ccl25b;magi3b;cd40;rplp1;rad50;gbp1;mif;daxx;ube2kb;higd1a;pih1d1;mt2;si:ch211-113e8.10;mecp2;zgc:56064;per1a;spred1;cdk5r2a;bmi1a;ppp2r5a;gmfb;TXN;hcls1;vrk2;apip;fkbp1ab;pkz;dusp2;avp;agtr2;tbc1d10c;si:ch211-76m11.3
GO_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS	magi3b;rad50
GO_HINDLIMB_MORPHOGENESIS	gnas;rpgrip1l
GO_NUCLEOBASE_BIOSYNTHETIC_PROCESS	aprt
GO_REGULATION_OF_HORMONE_LEVELS	glulb;atp6ap2;creb1b;pim3;slc5a5;rbp4;nr1d1;gnas;rdh12;cyp3c1;mecp2;stat5a;dio2;slc25a5;jagn1a;ucp2;neurod1;cnr1;agtr2
GO_XY_BODY	h2afx
GO_TRNA_PSEUDOURIDINE_SYNTHESIS	pusl1
GO_HISTONE_H3_K9_MODIFICATION	kdm4aa;pih1d1;mecp2
GO_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	gbp1;ppp2r5a
GO_ZYMOGEN_GRANULE_MEMBRANE	tmed10
GO_CULLIN_FAMILY_PROTEIN_BINDING	rnf7
GO_REGULATION_OF_CELL_DIFFERENTIATION	spen;creb1b;prdx2;ifrd1;ppp2r1bb;trib3;kdm4aa;psmd14;vezf1b;nr1d1;nfatc3a;gbp1;acin1b;usf3;gnas;prkcq;mt2;mecp2;dynlt1;zgc:56064;chn1;stat5a;itm2cb;nme2b.1;ctsla;irf1b;cbfa2t2;hcls1;neurod1;dlb;nfatc2a;rps19;cnr1;psmb10;pkz;sema6d;snai1b;tbx6;cmklr1;fstl3;si:rp71-1g18.13;pmp22b;gata4
GO_RETINOL_BINDING	rbp4
GO_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY	rps7;prdx2;ndufs3;ppp2r1bb;siah2l;rpl11;rrm2b;mif;higd1a;pih1d1;mff;itm2cb;slc25a5;snai1b;avp;agtr2
GO_NEGATIVE_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION	fstl3
GO_TIM23_MITOCHONDRIAL_IMPORT_INNER_MEMBRANE_TRANSLOCASE_COMPLEX	slc25a5
GO_NEGATIVE_REGULATION_OF_MAP_KINASE_ACTIVITY	ppp2r1bb;zgc:56064;spred1;dusp2
GO_REGULATION_OF_FEEDING_BEHAVIOR	cnr1
GO_REGULATION_OF_SPROUTING_ANGIOGENESIS	glulb;spred1
GO_CENTROMERIC_SISTER_CHROMATID_COHESION	ppp2r1bb
GO_VITAMIN_METABOLIC_PROCESS	cbr1;cyp3c1;snai1b
GO_REGULATION_OF_ARACHIDONIC_ACID_SECRETION	mif
GO_POSITIVE_REGULATION_OF_MICROTUBULE_BINDING	zgc:56064
GO_AUTOPHAGOSOME_MATURATION	lamp2;calcoco2
GO_MUSCLE_HYPERTROPHY_IN_RESPONSE_TO_STRESS	kdm4aa
GO_NEUROTRANSMITTER_CATABOLIC_PROCESS	bhmt
GO_D1_DOPAMINE_RECEPTOR_BINDING	gnas
GO_ACTIN_CORTICAL_PATCH	gmfb
GO_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	atp6ap2;fkbp1aa;ddt;prdx2;ccnt1;ppp2r1bb;trib3;uba52;ccl25b;magi3b;cd40;rplp1;rad50;gbp1;mif;daxx;ube2kb;higd1a;pih1d1;mt2;si:ch211-113e8.10;zgc:56064;cd2bp2;per1a;spred1;cdk5r2a;ppp2r5a;gmfb;TXN;hcls1;vrk2;apip;fkbp1ab;pkz;dusp2;avp;agtr2;tbc1d10c;si:ch211-76m11.3
GO_REGULATION_OF_NECROTIC_CELL_DEATH	mt2
GO_ENDOCHONDRAL_BONE_MORPHOGENESIS	gnas;mef2d;phospho1
GO_HYDRO_LYASE_ACTIVITY	apip
GO_TRANSLATIONAL_ELONGATION	rplp1;eif5a;eef1g;dio2;mrpl20
GO_CELLULAR_IRON_ION_HOMEOSTASIS	tfr1a
GO_PROTEASOME_BINDING	psmd14
GO_MITOCHONDRIAL_TRANSLATIONAL_TERMINATION	mrpl20
GO_POSITIVE_REGULATION_OF_MACROPHAGE_CHEMOTAXIS	cmklr1
GO_PEPTIDE_RECEPTOR_ACTIVITY	cmklr1;agtr2;si:ch211-76m11.3
GO_POSITIVE_REGULATION_OF_TELOMERE_MAINTENANCE	hnrnpd;cct5;rad50;prkcq
GO_FORMATION_OF_CYTOPLASMIC_TRANSLATION_INITIATION_COMPLEX	eif3m
GO_AROMATASE_ACTIVITY	cyp3c1
GO_RESPONSE_TO_OSMOTIC_STRESS	tsc22d3;dub;avp
GO_ALCOHOL_BIOSYNTHETIC_PROCESS	plch1;cyp3c1;pgp;cnbpa
GO_REGULATION_OF_GTP_BINDING	ccpg1
GO_RNA_ADENYLYLTRANSFERASE_ACTIVITY	tent5bb
GO_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_ACTIVITY	cnr1;agtr2
GO_ANIMAL_ORGAN_MATURATION	phospho1
GO_CARBOHYDRATE_KINASE_ACTIVITY	fggy
GO_RESPONSE_TO_ETHER	hnrnpd
GO_EMBRYONIC_RETINA_MORPHOGENESIS_IN_CAMERA_TYPE_EYE	rbp4
GO_PROTEIN_PROCESSING	atp6ap2;hist2h2l;sec11a;ntd5;clec3ba;nkd2a
GO_CHROMATIN_REMODELING_AT_CENTROMERE	rsf1b.1;rbbp4
GO_SPINDLE_ELONGATION	ppp2r1bb
GO_REGULATION_OF_LIPOPROTEIN_PARTICLE_CLEARANCE	lipg
GO_POSITIVE_REGULATION_OF_RESPONSE_TO_WOUNDING	prdx2;ntd5
GO_SUGAR_MEDIATED_SIGNALING_PATHWAY	pih1d1
GO_NEGATIVE_REGULATION_OF_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY	fstl3
GO_SUPEROXIDE_METABOLIC_PROCESS	prdx2;mt2
GO_REGULATION_OF_LEUKOCYTE_MIGRATION	ddt;ccl25b;mif;cmklr1
GO_DICARBOXYLIC_ACID_METABOLIC_PROCESS	glulb;gpt2
GO_EUKARYOTIC_48S_PREINITIATION_COMPLEX	eif3m
GO_PROTEIN_CONTAINING_COMPLEX_REMODELING	lipg
GO_NEGATIVE_REGULATION_OF_B_CELL_APOPTOTIC_PROCESS	mif
GO_CELLULAR_TRANSITION_METAL_ION_HOMEOSTASIS	mt2;tfr1a
GO_TRANSCRIPTION_COACTIVATOR_BINDING	creb1b;rpl23
GO_HISTONE_EXCHANGE	hist2h2l;rsf1b.1;rbbp4
GO_PROTEIN_LOCALIZATION_TO_VACUOLE	vps37c;gbp1;lamp2
GO_DNA_PACKAGING	h2afx;hist2h2l;rsf1b.1;acin1b;daxx;rbbp4;h1fx;zgc:114046;si:dkey-108k21.21
GO_HIPPOCAMPUS_DEVELOPMENT	cdk5r2a;nme2b.1;neurod1
GO_ALDEHYDE_CATABOLIC_PROCESS	adh5
GO_CYCLOSPORIN_A_BINDING	ppig;nktr
GO_POSITIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	cnr1
GO_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	cnr1
GO_NEGATIVE_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION	ifrd1;gbp1;mt2;sema6d
GO_NEGATIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	ifrd1;mt2;itm2cb;cbfa2t2;sema6d;tbx6;pmp22b
GO_POSITIVE_REGULATION_OF_MACROPHAGE_MIGRATION	cmklr1
GO_REGULATION_OF_EXCRETION	avp;agtr2
GO_CYTOPLASMIC_SEQUESTERING_OF_TRANSCRIPTION_FACTOR	MDFI
GO_POSITIVE_REGULATION_OF_PROTEIN_BINDING	fkbp1aa;trib3;rpl11;zgc:56064;fkbp1ab
GO_RESPONSE_TO_PLATELET_DERIVED_GROWTH_FACTOR	creb1b
GO_IRON_ION_TRANSPORT	tfr1a
GO_PALMITOYLTRANSFERASE_ACTIVITY	glulb;sptssa
GO_POSITIVE_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_ACTIVITY	agtr2
GO_NEGATIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	stat5a;nme2b.1;fstl3
GO_INTERLEUKIN_1_MEDIATED_SIGNALING_PATHWAY	otud4;uba52;psmd14;vrk2;psmb10
GO_PROTEIN_LOCALIZATION_TO_NUCLEUS	txnipa;cct5;rpl11;rpl23;nol8;TXN;hcls1;xpa;agtr2
GO_REGULATION_OF_DEPHOSPHORYLATION	fkbp1aa;ppp2r1bb;cd2bp2;spred1;ppp2r5a;fkbp1ab;pkz;agtr2
GO_NEGATIVE_REGULATION_OF_CELL_DIVISION	txnipa
GO_REGULATION_OF_COLLATERAL_SPROUTING	ifrd1
GO_AUTOLYSOSOME	lamp2
GO_BONE_TRABECULA_MORPHOGENESIS	mmp2
GO_REGULATION_OF_HISTONE_H3_K4_METHYLATION	pih1d1
GO_ENDOCARDIAL_CUSHION_FORMATION	snai1b
GO_ACTIN_BINDING	si:ch211-106h4.9;enah;gbp1;gas7a;cdk5r2a;gmfb;hcls1;xirp2a;dub;nexn
GO_MITOTIC_SISTER_CHROMATID_COHESION	smc1a;smc1al
GO_POSITIVE_REGULATION_OF_STEROL_TRANSPORT	lipg
GO_SPLICEOSOMAL_TRI_SNRNP_COMPLEX_ASSEMBLY	cd2bp2
GO_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY	fkbp1aa;zc3h3;fkbp1ab;fstl3
GO_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	ddt;cdk19;mif;stat5a;ntd5;rps19;cnr1;cmklr1
GO_ENDOLYSOSOME	ctsla
GO_CYTOKINE_ACTIVITY	ccl25b;mif
GO_NUCLEOBASE_CONTAINING_COMPOUND_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	slc25a5
GO_PEPTIDYL_LYSINE_DIMETHYLATION	pih1d1
GO_GLUTATHIONE_PEROXIDASE_ACTIVITY	mgst3a
GO_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY	gbp1;ppp2r5a;gpc4;nkd2a
GO_BODY_MORPHOGENESIS	atp6ap2;ankrd11;gnas;mmp2
GO_LONG_CHAIN_FATTY_ACID_TRANSPORT	mid1ip1b;mif
GO_LYSOSOMAL_LUMEN	lamp2;ctsla;gpc4
GO_CELLULAR_RESPONSE_TO_COPPER_ION	daxx;mt2
